GC,GL1,GL2,GLinf,GMaxE,GMinE,LMaxL1,LMaxL2,LMaxLm,LMinL1,LMinL2,LMinLm,H12T,H1T,H12S,H1S
0.0028205105799115563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-4.483866147065567e-12,0.003148814796328833,0.00308418986097726,0.0023585276424822653,0.0,0.0,0.0001297061769402303,0.0004166219239834675,0.0007413459293844834,-0.0027462539960823686,0.002868061366475253,0.0,0.013623610113057226,0.01396835636755986,0.0005519695515834761,0.0005519956448306426
-2.770983760215227e-07,0.00315574879463055,0.0030916660040358674,0.002375567774447059,0.0,0.0,0.00013149358889971813,0.00042033310917837424,0.0007444418190485963,-0.0027437819868450486,0.002870167516266966,0.0,0.013934092361257033,0.014272957948952022,0.0008795956368541759,0.0008807984615983651
-5.849638959420182e-07,0.003164007034374959,0.0031005855422751687,0.0024006967684766863,0.0,0.0,0.00013371760948745825,0.0004249814554216269,0.0007529221002613396,-0.0027413427418951537,0.0028730452324229176,0.0,0.014300751904231971,0.014633015264509233,0.0014755368051679078,0.0014783860294153763
-8.927758302980501e-07,0.003172869834100975,0.00311014360206826,0.002439006455718688,0.0,0.0,0.00013620878349936282,0.0004301843426467605,0.0007623939194862255,-0.002739234184496748,0.0028764860946546337,0.0,0.014688492213420294,0.015014153213857741,0.0021227455253466383,0.0021271925038801654
-1.2005255622004058e-06,0.003182290171774927,0.003120333629028258,0.002477202860884345,0.0,0.0,0.0001389534519231467,0.0004359373435860473,0.0007718645487269968,-0.002737432292821516,0.002880483349453706,0.0,0.015095635659533688,0.015414755850217988,0.002785428575090783,0.002791446862033945
-1.508210457531065e-06,0.0031922315115874384,0.0031311488758216156,0.002515310626331047,0.0,0.0,0.00014195939104889418,0.00044222146077826355,0.0007813339784370302,-0.0027358948348928944,0.002885029039810642,0.0,0.01552061704301271,0.015833308140701854,0.00345452316603514,0.00346209982231418
-1.8158298042462657e-06,0.00320276693594226,0.00314258235541637,0.002553345311171652,0.0,0.0,0.0001452154289253786,0.0004490167856791994,0.0007908021593024798,-0.0027347285085567116,0.002890115120473676,0.0,0.015961979955305218,0.016268393527147658,0.004126789765599402,0.0041359176782500935
-2.123383665161868e-06,0.0032140215633855783,0.003154626837883702,0.0025913175887182774,0.0,0.0,0.000148775991415985,0.0004563149239507329,0.0008002690346419599,-0.002733984305772148,0.002895731193074131,0.0,0.016418375374360444,0.01671869374142913,0.004800799493106344,0.004811474326891362
-2.430872450022678e-06,0.0032258756140690595,0.0031672748597232226,0.0026292351261773743,0.0,0.0,0.0001525633803547072,0.0004641092049158047,0.0008097345662360665,-0.002733631545409155,0.002901865763847732,0.0,0.016888559125479576,0.017182987498448987,0.005475828534644304,0.0054880474205218025
-2.738296728926573e-06,0.0032383900067309034,0.003180518737962191,0.002667103638052399,0.0,0.0,0.0001566220375458447,0.00047239199254465325,0.0008191987463523988,-0.0027336667191817875,0.0029085083083662112,0.0,0.01737138791670232,0.017660147722912172,0.006151472595935541,0.00616523350455354
-3.045657142419536e-06,0.003251436033040368,0.003194350586368006,0.002704927525793574,0.0,0.0,0.000160882639778573,0.00048115618450403537,0.0008286615977651768,-0.002734050621320231,0.0029156492045052927,0.0,0.017865814247115374,0.018149137565764945,0.006827488852095415,0.006842790266915413
-3.3529543559993706e-06,0.0032650470812750575,0.00320876233264785,0.0027427102810432162,0.0,0.0,0.0001653735246476296,0.0004903904338575241,0.0008381231668558805,-0.0027347782752173404,0.0029232797125362947,0.0,0.01837088057255962,0.01864900556916288,0.007503723059474544,0.007520563793618957
-3.660189036068115e-06,0.0032792153291443314,0.0032237457360748964,0.002780454746782326,0.0,0.0,0.0001700869635669341,0.0005000846563476893,0.0008475835145119759,-0.002735847234463281,0.0029313879882635887,0.0,0.01888571307205349,0.01915888031203267,0.008180072787407629,0.008198451874922822
-3.967361836311613e-06,0.0032939057441248067,0.00323929240522089,0.002818163290631105,0.0,0.0,0.00017500160606515795,0.0005102265118579148,0.0008570427076969702,-0.0027372462205488162,0.0029399634913502308,0.0,0.019409515287450118,0.019677964807882992,0.008856467512321048,0.008876384140474813
-4.274473391660737e-06,0.003309130862557737,0.0032553938155907357,0.0028558379226029562,0.0,0.0,0.00018011967952205412,0.0005208026094008757,0.0008665008129217771,-0.002738989629242419,0.0029489955141876706,0.0,0.019941561838451825,0.02020553086289456,0.009532857206895019,0.009554310672317327
-4.581524314585933e-06,0.00332484047456898,0.0032720413270157676,0.002893480377005997,0.0,0.0,0.0001854400775118001,0.0005318010875242985,0.0008759578918000102,-0.002741016506007136,0.002958474457858919,0.0,0.020481192354504203,0.020740913545644522,0.010209205482648122,0.010232195161949804
-4.888515194142389e-06,0.0033410409606842487,0.003289226200698995,0.0029310921707167356,0.0,0.0,0.00019096676212273958,0.000543212398315717,0.0008860494519343523,-0.0027433297415771106,0.0029683913731606316,0.0,0.021027805716390666,0.02128350587299087,0.010885485302150933,0.01091001063166919
-5.1954465951227164e-06,0.003357681224995024,0.003306939615828463,0.0029686746455697692,0.0,0.0,0.00019667664934482223,0.0005550245968914292,0.0008972477532007881,-0.0027459025807275894,0.0029787369950645547,0.0,0.021580854662873135,0.021832753779649255,0.011561676205777463,0.01158773666726329
-5.502319058980151e-06,0.0033747570615931463,0.0033251726856922785,0.003006659108363438,0.0,0.0,0.0002025727451419111,0.0005672230628153932,0.000908444626928612,-0.002748730400515043,0.0029895033722775804,0.0,0.02213984078990004,0.0223881514107752,0.012237762464963334,0.012265357575247259
