GC,GL1,GL2,GLinf,GMaxE,GMinE,LMaxL1,LMaxL2,LMaxLm,LMinL1,LMinL2,LMinLm,H12T,H1T,H12S,H1S
0.0045555413271875685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.7376860203346764e-06,0.004848702160003785,0.005142545121388483,0.007555733611260911,0.0,0.0,4.255781935823935e-05,0.0002946189964033974,0.0020327762022068208,-0.0034298218988153594,0.003989670304035444,0.0,0.03426241201971111,0.034646192398789806,0.05001639103149617,0.05020473950625996
-0.000149150845738385,0.02589032641069656,0.029075525450208372,0.05107525167724343,0.0,0.0,0.005933222980818001,0.0121203548276297,0.03580692623994227,-0.009331543350553584,0.016656522522795994,0.0,0.3270754257841428,0.3283652239992597,0.32314028501670783,0.3244533963167596
-0.00027553460532046755,0.037964051404501806,0.04248314006512501,0.07667559457523229,0.0,0.0,0.009633864869097807,0.018904469717458197,0.051231935334905755,-0.01316494992577893,0.023595628263545932,0.0,0.47122705320325475,0.4731381963659414,0.45779352983472704,0.4597372312010932
-0.0003783935575080941,0.04475557014642736,0.05012293173173388,0.09064531916778243,0.0,0.0,0.011720675140834472,0.022788268864379266,0.06001189935901932,-0.015273894754736917,0.02743221487740459,0.0,0.5477660336129181,0.5500544844516883,0.5299839402459571,0.5323112531070268
-0.00046547171390724546,0.0492626945088779,0.055273986280904644,0.09926155931656143,0.0,0.0,0.013137590184389758,0.025427912134392522,0.06834253782275894,-0.01666618449573096,0.029989016766277108,0.0,0.596460436759508,0.5990160817363126,0.5762083721490734,0.5788082105824027
-0.0005409894905481876,0.05263223200512737,0.059123178504623466,0.10504725615617003,0.0,0.0,0.014210758504145042,0.02742730101173208,0.07484644975681258,-0.017702076639366963,0.031892667995973054,0.0,0.6312051425132779,0.633968045071435,0.6093265225717391,0.6121382384267791
-0.0006074900534338269,0.05534747447468644,0.06218559516482147,0.10916300337984922,0.0,0.0,0.015083480484077821,0.029042699193929666,0.08009794759665617,-0.018548488132525753,0.03340554544506429,0.0,0.6578262047652448,0.6607589302626555,0.6347814004286441,0.6377669721780854
-0.0006666491841389263,0.057590973693753614,0.06472324711179943,0.11246635505949201,0.0,0.0,0.015798188685891147,0.030388017799123333,0.08440678022971537,-0.019235162020768234,0.034663571397281955,0.0,0.6791936139104638,0.6822705210497162,0.6552706421967639,0.6584039412938595
-0.0007196500200145148,0.05949296047707902,0.06688666127437262,0.11618779629028875,0.0,0.0,0.016396726443225217,0.03154460895426428,0.08797275739377322,-0.01982159194746773,0.03574835619757022,0.0,0.6969109857713718,0.700113381921284,0.6723058151587492,0.6755677462244731
-0.0007673714542406983,0.06115239427525838,0.06877028702615069,0.11917382000601551,0.0,0.0,0.016927095476709935,0.0325599268634354,0.09093916388150744,-0.020340552670866822,0.036704062348452644,0.0,0.7119611391422578,0.7152747835806883,0.6868141483798874,0.6901901379764906
-0.0008104915513806116,0.06262079571641817,0.07043726928909788,0.12158151816918486,0.0,0.0,0.017416089014370813,0.033465367567071316,0.09341479712631492,-0.020807417763554503,0.03755868985582707,0.0,0.724988093856615,0.7284017745302058,0.6994032994810181,0.7028818596401197
-0.0008495489178142173,0.06392039040637844,0.07193184770179015,0.12353023611102905,0.0,0.0,0.017860326865248115,0.034289340435437195,0.09548488430741438,-0.02122253170816203,0.03832952007351394,0.0,0.736435205783907,0.7399398644699303,0.7104915866540438,0.714063428792983
-0.0008849814599505013,0.0651019259100458,0.07328615129424142,0.12511146266280726,0.0,0.0,0.018266687702051372,0.03503909839182641,0.09721740481644783,-0.0215988828156792,0.0390356542589886,0.0,0.7466194175958794,0.7502075810752198,0.7203781062978792,0.7240355632550032
-0.0009171520522868817,0.06618174863631354,0.07452419484193219,0.12639585396473216,0.0,0.0,0.018637606997184288,0.03572273472244441,0.09866720231100778,-0.02194729200301158,0.03968576024280047,0.0,0.7557741954319667,0.7594395894985162,0.7292832822012226,0.7330199149931786
-0.0009463661724776102,0.06717658440206269,0.0756643616346513,0.12743836448411047,0.0,0.0,0.01898033743462878,0.036354887439543696,0.09987887853094977,-0.02226941890430748,0.04028964812130419,0.0,0.7640758129030573,0.7678130915040764,0.7373736693555544,0.7411839906234612
-0.0009728843863399701,0.06809693868636435,0.07672101328188587,0.12828204324726566,0.0,0.0,0.019298064765177963,0.03693834380994904,0.1008889354818974,-0.022570633100398283,0.04085769828464577,0.0,0.7716601766086251,0.7754647264980232,0.7447778150857087,0.7486570892920775
-0.000996931420226673,0.06895797276173948,0.07770556966834789,0.12896086283076674,0.0,0.0,0.01959826015143307,0.03748095725876776,0.10172741152457687,-0.022855412198019696,0.04138927567663372,0.0,0.7786339881431803,0.7825017846939626,0.7515967700126278,0.7555408657624051
-0.0010187029114471916,0.06976285044942959,0.07862725394945949,0.12950183872491294,0.0,0.0,0.01987860419903573,0.03798915900419274,0.10241915467365442,-0.02312512268469301,0.041886213260985364,0.0,0.7850823678840663,0.789009866494764,0.7579112605830827,0.7619165392846222
-0.0010383705419902284,0.07052210177990746,0.07949361870653669,0.1299266244108262,0.0,0.0,0.02014565142311686,0.03846796650822105,0.10298482478715221,-0.023380895519659956,0.0423515306251305,0.0,0.791074190737161,0.7950582435680512,0.7637867055702259,0.7678499360013058
-0.00105608602198604,0.07123354978026605,0.08031092519164582,0.13025271712409228,0.0,0.0,0.020397076236386112,0.0389188736841733,0.1034416878463395,-0.023620982137881677,0.042789381732733146,0.0,0.7966658995409726,0.8007036906350345,0.7692767998552995,0.7733950915579515
