GC,GL1,GL2,GLinf,GMaxE,GMinE,LMaxL1,LMaxL2,LMaxLm,LMinL1,LMinL2,LMinLm,H12T,H1T,H12S,H1S
0.0010512730518137223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.4454034766105744e-08,0.0011327612569120705,0.0012103993938639796,0.007983934305003548,0.004716337169212048,-0.001478814997896403,6.328449998759771e-05,0.00044246962744697314,0.004716337169212048,-0.0011244824140552356,0.0011913499427650518,0.0,0.043444519286289986,0.04346137736783647,0.016439893204942733,0.01644403840140383
-1.2246126353354166e-07,0.001239132810394253,0.0014806961434331138,0.012844999029920978,0.006223993903454295,-0.001475551514850494,0.00012560929645778987,0.000751495143736092,0.006223993903454295,-0.0011757887291408953,0.0013665390673384048,0.0,0.07754273240179725,0.0775568682284549,0.045000400720470686,0.04501111366063488
-2.1105760152223493e-07,0.0012899302172251468,0.0016481601490939148,0.015314933138741438,0.008582150756615947,-0.0014719306456547957,0.00015463061644024577,0.0009051058208774327,0.008582150756615947,-0.001198155940928982,0.001478694952757077,0.0,0.087958035830486,0.0879734761108945,0.05558237990987763,0.05559597962301282
-2.8709331558404755e-07,0.0013267284692459894,0.001775822438099296,0.016857492077296032,0.011514088404510181,-0.001468310026444311,0.0001753045663519366,0.0010195102228864213,0.011514088404510181,-0.0012138126625004758,0.0015646746287831693,0.0,0.09424774965625099,0.09426447825453137,0.062290636161556175,0.06230641836280865
-3.617116284197291e-07,0.0013570047044263128,0.0018839732341561788,0.018039000182467846,0.013917303546987503,-0.0014646871317641446,0.00019198350542693618,0.0011152712816780554,0.013917303546987503,-0.0012268189348959555,0.001637293698542822,0.0,0.09893484230796332,0.09895277852414547,0.06735180390103551,0.06736944132673046
-4.390615643591863e-07,0.0013828224203168585,0.0019795668382575882,0.01902141127802537,0.015894463432005068,-0.0014610610986979574,0.00020636121959691797,0.0011996205686479477,0.015894463432005068,-0.0012376893270503702,0.001701309656460093,0.0,0.10274773862719579,0.10276680630373637,0.07147530401919615,0.07149458821244012
-5.204703740812338e-07,0.0014055688984843215,0.002065914096516909,0.01987321060236169,0.017488697419367316,-0.001457431919121269,0.00021922710048305607,0.0012757655965047216,0.017488697419367316,-0.0012470849011961423,0.0017591851729827235,0.0,0.1059911311425885,0.10601126299568164,0.0749769353271894,0.07499771440444365
-6.061405073951268e-07,0.0014260417299093273,0.002144976403376264,0.020630400942108773,0.018814252044370594,-0.0014537998688434121,0.00023098557491098358,0.0013455301762916047,0.018814252044370594,-0.001255380905334719,0.0018123364732070758,0.0,0.1088243992903596,0.10884553644811835,0.07802838472002463,0.07805054047160762
-6.958375915787606e-07,0.001444746786205682,0.00221808217683123,0.021314713482654568,0.019941880932586864,-0.0014501652504289625,0.00024173670321769208,0.0014096429572529972,0.019941880932586864,-0.0012628532622611845,0.0018616563700891223,0.0,0.11134410917879262,0.11136620015678936,0.08073586402731031,0.08075930092029612
-7.891780413605548e-07,0.0014620829855025617,0.0022862038456871203,0.02194054684303659,0.020918210233614953,-0.0014465283269671184,0.0002516417547626866,0.0014688459926535152,0.020918210233614953,-0.0012697430748236256,0.0019077351720518762,0.0,0.11361471275266292,0.1136377124105116,0.08317090061317713,0.08319553950536238
-8.857498335810514e-07,0.0014781731766364385,0.0023500866820858352,0.022518083440448033,0.02177547850328221,-0.0014428893296382483,0.00026080987958289987,0.0015238298405060547,0.02177547850328221,-0.0012760810238868347,0.0019509952674947573,0.0,0.11568208303094396,0.1157059516264895,0.08538450261310634,0.08541027673904028
-9.85161467730777e-07,0.0014932600618593585,0.0024103186937679518,0.023054869868016525,0.02253684335141526,-0.0014392484793079455,0.00026939809764019694,0.0015752397212385313,0.02253684335141526,-0.0012819329359952385,0.001991847952298674,0.0,0.11758033656731355,0.1176050389374888,0.08741453871661135,0.08744139093757906
-1.0870595476581883e-06,0.0015074324613579926,0.0024673732454780564,0.023556697590862208,0.023219463209238844,-0.0014356060019098333,0.0002774737064122538,0.0016236507235510948,0.023219463209238844,-0.0012873447410319365,0.0020306129188250965,0.0,0.11933565566109948,0.11936116052886303,0.08928996895325399,0.08931784978388654
