GC,GL1,GL2,GLinf,GMaxE,GMinE,LMaxL1,LMaxL2,LMaxLm,LMinL1,LMinL2,LMinLm,H12T,H1T,H12S,H1S
0.0004582991131958422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.2375674045815134e-16,0.0005459628061708466,0.0007611939637558048,0.009222275513613543,0.0026698782624583473,0.0,5.6549803726038384e-05,0.00032806803365783026,0.0047919620596840184,-0.0005230322515082858,0.000698466607585722,-0.009202481635329662,0.026659490934691416,0.026670355699678096,0.027161505097603966,0.027170155665298526
-8.662971832070594e-16,0.0009035105986242048,0.002437762430783227,0.025566954762771377,0.0039243987574064665,0.0,0.00021548342769489177,0.001320961460040466,0.02023885265490699,-0.0006382200394979452,0.0018636421130471203,-0.025566954762771377,0.08592908972746005,0.08596366178251609,0.07695384296235352,0.07699297705793472
-1.4850808854978161e-15,0.0012461693942647744,0.0035089188818829263,0.036636549742605995,0.004422177403065497,0.0,0.0003550818649729984,0.0020680959872998138,0.03525191773488423,-0.0007644627355307277,0.002485245316953878,-0.03270492285275617,0.10465364992317726,0.10471245844675109,0.09586232406295048,0.09592796404478182
-1.6088376259559674e-15,0.001566775569974185,0.004025177241648582,0.039406292043094315,0.0031839233530344124,0.0,0.0004944108252738457,0.0023779089399029118,0.038291823660955515,-0.000891054050192945,0.002886797797894862,-0.03712243127337134,0.11432124004867777,0.11439208004968741,0.10613913455387168,0.10621741672747456
-1.113810664123362e-15,0.0018686548126927204,0.0043207162597846465,0.03912000884498923,0.006189740980537373,0.0,0.0006209101285858743,0.002535736715909761,0.03800292282885587,-0.0010137452560438456,0.0031357742824734192,-0.03871749599083407,0.11905339231564363,0.11913177078705799,0.11140382711810308,0.11149024809630333
-8.662971832070594e-16,0.0021755209762594043,0.004620688136988472,0.0398728196646424,0.005282099540403484,0.0,0.0007542425130063214,0.002724364268741274,0.037520843528770276,-0.0011405214633734408,0.0033711546150258704,-0.0398728196646424,0.12386090790530714,0.12394706638717304,0.1159371006703534,0.11603167954024764
-6.187837022907567e-16,0.002485897125224238,0.00493328935079537,0.04143887495948184,0.005333917186069126,0.0,0.0008822386447386458,0.0029136992192440848,0.03706956311656118,-0.0012690327913976174,0.0036006176572260557,-0.04143887495948184,0.12836921507823443,0.1284639744193705,0.12074502964339745,0.12084857726110544
-8.662971832070594e-16,0.0027947549348228567,0.005250507991734431,0.04326270040927216,0.003918656403993692,0.0,0.001011370599363295,0.0031146136273529105,0.038485368532767406,-0.0013969719052914916,0.0038265980300921415,-0.04326270040927216,0.13296290192907756,0.13306652893786913,0.12540310250666103,0.12551593472567327
-8.662971832070594e-16,0.00311477967894279,0.005592360738589225,0.04483324149460233,0.006081779403384946,0.0,0.0011472152766588048,0.003330122616946494,0.041197538980781157,-0.0015300322252995004,0.004067826838411328,-0.04483324149460233,0.1382730334862706,0.13838607693018043,0.13096347671192776,0.1310864997697739
