GC,GL1,GL2,GLinf,GMaxE,GMinE,LMaxL1,LMaxL2,LMaxLm,LMinL1,LMinL2,LMinLm,H12T,H1T,H12S,H1S
0.00760193736511514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-4.765616482445089e-12,0.009731180843943275,0.011615960096393721,0.04568786779748912,0.0,0.0,0.0009949504814750101,0.0030067729605805244,0.039506038233046215,-0.008443572440439672,0.01093028918920709,0.0,0.2332308941148639,0.23351997879963052,0.13357539710772956,0.13409748385816372
-5.828586162899117e-12,0.061045822535240525,0.07064564090699445,0.14248832556966912,0.0,0.0,0.025600234221016226,0.04426487471531722,0.1423529563156476,-0.0330477634937153,0.05290459140529481,0.0,0.9920008876934715,0.9945132315679844,0.7701528342168662,0.7732730316717296
-5.848126501411245e-12,0.09055955115740524,0.10490527079771163,0.22402527589202875,0.0,0.0,0.03979260613147735,0.0680024123434129,0.22402527589202875,-0.04728308241759572,0.07660076366668243,0.0,1.4019003634267204,1.4058199546233194,1.1047785222183508,1.1094978073995982
-5.861606861524041e-12,0.10750033352253746,0.1249978015608647,0.2705301874127973,0.0,0.0,0.04794408599299713,0.08181992368552335,0.2705301874127973,-0.05545189090332918,0.09056458308161475,0.0,1.615189574113415,1.6200190772703031,1.287174281353061,1.2929172382429532
-5.810035208615452e-12,0.11873089111132423,0.13849762001188062,0.295551777033333,0.0,0.0,0.05335079499772898,0.09111035806144197,0.295551777033333,-0.060863543869653515,0.09994315595215089,0.0,1.7436040794201564,1.749095988366438,1.4020941624839611,1.4085791063444404
-5.860122785181348e-12,0.12709566131782712,0.14859243538989683,0.30906321702062783,0.0,0.0,0.0573844652291024,0.09807667426790999,0.30906321702062783,-0.06488848341663284,0.10694272899225821,0.0,1.8315821725732335,1.8375997841595397,1.4833506172225717,1.4904235613203887
-5.867419493866257e-12,0.13371431639573841,0.15655490086465082,0.31586520658480055,0.0,0.0,0.06057756440285659,0.10360760165253133,0.31586520658480055,-0.06806825005761064,0.11242884827015796,0.0,1.8962540350363708,1.902705653109923,1.5441424932227739,1.5517001484198736
-5.8488685395825914e-12,0.1391166059104367,0.16300609895653576,0.3189553189351426,0.0,0.0,0.06318204340168387,0.10808287912312625,0.3189553189351426,-0.07065826428026523,0.11686745212898401,0.0,1.9448590196915931,1.9516781483566321,1.5907801873310257,1.598747968541663
-5.848126501411245e-12,0.14367740938409546,0.16845665790846862,0.3199830222936337,0.0,0.0,0.0653765075939517,0.11184164195191745,0.3199830222936337,-0.0728414192190842,0.12062770262989776,0.0,1.983276261848225,1.9904176386890158,1.628359988722422,1.6366875687863152
