GC,GL1,GL2,GLinf,GMaxE,GMinE,LMaxL1,LMaxL2,LMaxLm,LMinL1,LMinL2,LMinLm,H12T,H1T,H12S,H1S
0.0029820293375805553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.777205825348558e-07,0.0029812516169982835,0.002784155199916953,0.002119380070113296,0.0,-0.002011790677667778,0.0,0.0,0.0,-0.003011624432408973,0.00280958243247776,-0.0004739352547347383,0.007100942148521406,0.00762724718190465,0.0011810167193884167,0.0011840560403435436
5.283818837534785e-06,0.002976745518742961,0.002873345943226684,0.002804029978354211,0.0,-0.0010482340721995325,0.0,0.0,0.0,-0.0029319024762428456,0.002834830327658311,-2.494707867807154e-05,0.012851550683737922,0.01316884474379366,0.011539110062555955,0.01156952231996173
1.0240246937369189e-05,0.003055240117712636,0.0031810919058821562,0.003768232580223143,0.0,0.0,3.487188349962363e-05,0.00018207794457768327,0.00144298865993472,-0.0028942098890488246,0.0030750121325587246,0.0,0.023480316680315933,0.023694822580504617,0.02278566295940016,0.022846192056698796
1.5180794717782171e-05,0.0033456444535756935,0.0036455030230708807,0.004904616007994415,0.0,0.0,0.000162147227592216,0.0005361477067771734,0.0029138408179740197,-0.0029784719756029915,0.003446332153539512,0.0,0.03456972428511272,0.03476140862278068,0.03382376120811236,0.03391400118040654
2.011406149782383e-05,0.0037784440932346003,0.0042077287988926074,0.006029158662384309,0.0,0.0,0.00035422965291774516,0.0009606005238010438,0.00435946964516095,-0.003142346931421794,0.0038771482751677414,0.0,0.04563932965367692,0.04583288549591902,0.04466834356258079,0.04478787981545556
2.504275254954288e-05,0.004295770440323067,0.004827628897700538,0.0071829196280586444,0.0,0.0,0.0005846949033750604,0.0014144610087650105,0.005781240064830877,-0.0033540803412211995,0.004334616480714862,0.0,0.056588863032449914,0.056794413634434944,0.05532708267361579,0.05547550359303196
2.996776782231105e-05,0.004861309066242192,0.005480526077496617,0.008316414601000908,0.0,0.0,0.0008375030203667613,0.0018816785563884597,0.007180205714022069,-0.00359344661912603,0.0048031999646456075,0.0,0.067387370921548,0.0676098655952252,0.06580546249022198,0.06598236239799359
3.488934079523814e-05,0.0054523286612521964,0.0061515313252180955,0.009473697888195402,0.0,0.0,0.0011026357879961232,0.0023541076598640495,0.008557138037523828,-0.0038477086626392903,0.00527530883889509,0.0,0.07802379470421338,0.07826591772726092,0.07610803002935278,0.07631301015878705
3.980743264600669e-05,0.0060556595842708675,0.00683152135509294,0.010688861164176161,0.0,0.0,0.001373921015031995,0.00282729431343394,0.0099126236584554,-0.004109660427425373,0.005747128163191158,0.0,0.08849444143132856,0.08875773683610873,0.0862388425891227,0.08647151141395247
